id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5031,AMALFI,Departamental,20050001,3,LOPEZ,MARTINEZ,OLMEDO DE JESUS,109,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5031,AMALFI,Departamental,20150601,4,PEREZ,GUTIERREZ,LUIS EMILIO,3145,1
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5031,AMALFI,Departamental,20150602,5,RESTREPO,POSADA,FEDERICO,1834,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5031,AMALFI,Departamental,,997,TARJETAS NO MARCADOS,,,2144,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5031,AMALFI,Departamental,,998,VOTOS NULOS,,,112,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5031,AMALFI,Departamental,,999,VOTOS EN BLANCO,,,479,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5034,ANDES,Departamental,19850001,1,JARAMILLO,CASTRILLON,JOSE LUIS,112,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5034,ANDES,Departamental,20130001,2,GUERRA,HOYOS,ANDRES FELIPE,2896,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5034,ANDES,Departamental,20050001,3,LOPEZ,MARTINEZ,OLMEDO DE JESUS,376,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5034,ANDES,Departamental,20150601,4,PEREZ,GUTIERREZ,LUIS EMILIO,6470,1
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5034,ANDES,Departamental,20150602,5,RESTREPO,POSADA,FEDERICO,2564,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5034,ANDES,Departamental,,997,TARJETAS NO MARCADOS,,,3686,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5034,ANDES,Departamental,,998,VOTOS NULOS,,,257,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5034,ANDES,Departamental,,999,VOTOS EN BLANCO,,,1012,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,19850001,1,JARAMILLO,CASTRILLON,JOSE LUIS,24,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,20130001,2,GUERRA,HOYOS,ANDRES FELIPE,528,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,20050001,3,LOPEZ,MARTINEZ,OLMEDO DE JESUS,35,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,20150601,4,PEREZ,GUTIERREZ,LUIS EMILIO,1944,1
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,20150602,5,RESTREPO,POSADA,FEDERICO,283,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,,997,TARJETAS NO MARCADOS,,,354,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,,998,VOTOS NULOS,,,46,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,,999,VOTOS EN BLANCO,,,105,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,19850001,1,JARAMILLO,CASTRILLON,JOSE LUIS,41,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,20130001,2,GUERRA,HOYOS,ANDRES FELIPE,477,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,20050001,3,LOPEZ,MARTINEZ,OLMEDO DE JESUS,64,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,20150601,4,PEREZ,GUTIERREZ,LUIS EMILIO,2242,1
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,20150602,5,RESTREPO,POSADA,FEDERICO,362,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,,997,TARJETAS NO MARCADOS,,,1556,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,,998,VOTOS NULOS,,,127,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,,999,VOTOS EN BLANCO,,,202,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5040,ANORI,Departamental,19850001,1,JARAMILLO,CASTRILLON,JOSE LUIS,39,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5040,ANORI,Departamental,20130001,2,GUERRA,HOYOS,ANDRES FELIPE,355,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5040,ANORI,Departamental,20050001,3,LOPEZ,MARTINEZ,OLMEDO DE JESUS,53,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5040,ANORI,Departamental,20150601,4,PEREZ,GUTIERREZ,LUIS EMILIO,3782,1
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5040,ANORI,Departamental,20150602,5,RESTREPO,POSADA,FEDERICO,301,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5040,ANORI,Departamental,,997,TARJETAS NO MARCADOS,,,857,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5040,ANORI,Departamental,,998,VOTOS NULOS,,,60,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5040,ANORI,Departamental,,999,VOTOS EN BLANCO,,,179,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,19850001,1,JARAMILLO,CASTRILLON,JOSE LUIS,39,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,20130001,2,GUERRA,HOYOS,ANDRES FELIPE,2500,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,20050001,3,LOPEZ,MARTINEZ,OLMEDO DE JESUS,179,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,20150601,4,PEREZ,GUTIERREZ,LUIS EMILIO,4844,1
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,20150602,5,RESTREPO,POSADA,FEDERICO,1135,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,,997,TARJETAS NO MARCADOS,,,1856,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,,998,VOTOS NULOS,,,184,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,,999,VOTOS EN BLANCO,,,579,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5044,ANZA,Departamental,19850001,1,JARAMILLO,CASTRILLON,JOSE LUIS,14,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5044,ANZA,Departamental,20130001,2,GUERRA,HOYOS,ANDRES FELIPE,947,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5044,ANZA,Departamental,20050001,3,LOPEZ,MARTINEZ,OLMEDO DE JESUS,13,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5044,ANZA,Departamental,20150601,4,PEREZ,GUTIERREZ,LUIS EMILIO,1547,1
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5044,ANZA,Departamental,20150602,5,RESTREPO,POSADA,FEDERICO,156,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5044,ANZA,Departamental,,997,TARJETAS NO MARCADOS,,,719,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5044,ANZA,Departamental,,998,VOTOS NULOS,,,35,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5044,ANZA,Departamental,,999,VOTOS EN BLANCO,,,100,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5045,APARTADO,Departamental,19850001,1,JARAMILLO,CASTRILLON,JOSE LUIS,694,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5045,APARTADO,Departamental,20130001,2,GUERRA,HOYOS,ANDRES FELIPE,9805,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5045,APARTADO,Departamental,20050001,3,LOPEZ,MARTINEZ,OLMEDO DE JESUS,923,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5045,APARTADO,Departamental,20150601,4,PEREZ,GUTIERREZ,LUIS EMILIO,13543,1
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5045,APARTADO,Departamental,20150602,5,RESTREPO,POSADA,FEDERICO,7984,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5045,APARTADO,Departamental,,997,TARJETAS NO MARCADOS,,,7750,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5045,APARTADO,Departamental,,998,VOTOS NULOS,,,670,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5045,APARTADO,Departamental,,999,VOTOS EN BLANCO,,,6106,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5051,ARBOLETES,Departamental,19850001,1,JARAMILLO,CASTRILLON,JOSE LUIS,69,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5051,ARBOLETES,Departamental,20130001,2,GUERRA,HOYOS,ANDRES FELIPE,1203,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5051,ARBOLETES,Departamental,20050001,3,LOPEZ,MARTINEZ,OLMEDO DE JESUS,79,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5051,ARBOLETES,Departamental,20150601,4,PEREZ,GUTIERREZ,LUIS EMILIO,6863,1
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5051,ARBOLETES,Departamental,20150602,5,RESTREPO,POSADA,FEDERICO,1184,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5051,ARBOLETES,Departamental,,997,TARJETAS NO MARCADOS,,,3178,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5051,ARBOLETES,Departamental,,998,VOTOS NULOS,,,84,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5051,ARBOLETES,Departamental,,999,VOTOS EN BLANCO,,,293,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5055,ARGELIA,Departamental,19850001,1,JARAMILLO,CASTRILLON,JOSE LUIS,31,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5055,ARGELIA,Departamental,20130001,2,GUERRA,HOYOS,ANDRES FELIPE,1107,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5055,ARGELIA,Departamental,20050001,3,LOPEZ,MARTINEZ,OLMEDO DE JESUS,23,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5055,ARGELIA,Departamental,20150601,4,PEREZ,GUTIERREZ,LUIS EMILIO,1223,1
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5055,ARGELIA,Departamental,20150602,5,RESTREPO,POSADA,FEDERICO,696,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5055,ARGELIA,Departamental,,997,TARJETAS NO MARCADOS,,,721,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5055,ARGELIA,Departamental,,998,VOTOS NULOS,,,40,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5055,ARGELIA,Departamental,,999,VOTOS EN BLANCO,,,71,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5059,ARMENIA,Departamental,19850001,1,JARAMILLO,CASTRILLON,JOSE LUIS,6,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5059,ARMENIA,Departamental,20130001,2,GUERRA,HOYOS,ANDRES FELIPE,209,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5059,ARMENIA,Departamental,20050001,3,LOPEZ,MARTINEZ,OLMEDO DE JESUS,18,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5059,ARMENIA,Departamental,20150601,4,PEREZ,GUTIERREZ,LUIS EMILIO,1735,1
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5059,ARMENIA,Departamental,20150602,5,RESTREPO,POSADA,FEDERICO,64,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5059,ARMENIA,Departamental,,997,TARJETAS NO MARCADOS,,,366,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5059,ARMENIA,Departamental,,998,VOTOS NULOS,,,40,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5059,ARMENIA,Departamental,,999,VOTOS EN BLANCO,,,64,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5079,BARBOSA,Departamental,19850001,1,JARAMILLO,CASTRILLON,JOSE LUIS,168,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5079,BARBOSA,Departamental,20130001,2,GUERRA,HOYOS,ANDRES FELIPE,4620,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5079,BARBOSA,Departamental,20050001,3,LOPEZ,MARTINEZ,OLMEDO DE JESUS,405,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5079,BARBOSA,Departamental,20150601,4,PEREZ,GUTIERREZ,LUIS EMILIO,9224,1
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5079,BARBOSA,Departamental,20150602,5,RESTREPO,POSADA,FEDERICO,2770,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5079,BARBOSA,Departamental,,997,TARJETAS NO MARCADOS,,,3490,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5079,BARBOSA,Departamental,,998,VOTOS NULOS,,,521,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5079,BARBOSA,Departamental,,999,VOTOS EN BLANCO,,,1630,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5086,BELMIRA,Departamental,19850001,1,JARAMILLO,CASTRILLON,JOSE LUIS,12,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5086,BELMIRA,Departamental,20130001,2,GUERRA,HOYOS,ANDRES FELIPE,385,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5086,BELMIRA,Departamental,20050001,3,LOPEZ,MARTINEZ,OLMEDO DE JESUS,10,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5086,BELMIRA,Departamental,20150601,4,PEREZ,GUTIERREZ,LUIS EMILIO,1982,1
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5086,BELMIRA,Departamental,20150602,5,RESTREPO,POSADA,FEDERICO,296,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5086,BELMIRA,Departamental,,997,TARJETAS NO MARCADOS,,,370,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5086,BELMIRA,Departamental,,998,VOTOS NULOS,,,42,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5086,BELMIRA,Departamental,,999,VOTOS EN BLANCO,,,114,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5088,BELLO,Departamental,19850001,1,JARAMILLO,CASTRILLON,JOSE LUIS,1267,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5088,BELLO,Departamental,20130001,2,GUERRA,HOYOS,ANDRES FELIPE,42463,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5088,BELLO,Departamental,20050001,3,LOPEZ,MARTINEZ,OLMEDO DE JESUS,2899,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5088,BELLO,Departamental,20150601,4,PEREZ,GUTIERREZ,LUIS EMILIO,53173,1
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5088,BELLO,Departamental,20150602,5,RESTREPO,POSADA,FEDERICO,24628,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5088,BELLO,Departamental,,997,TARJETAS NO MARCADOS,,,11663,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5088,BELLO,Departamental,,998,VOTOS NULOS,,,4479,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5088,BELLO,Departamental,,999,VOTOS EN BLANCO,,,17000,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5091,BETANIA,Departamental,19850001,1,JARAMILLO,CASTRILLON,JOSE LUIS,20,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5091,BETANIA,Departamental,20130001,2,GUERRA,HOYOS,ANDRES FELIPE,828,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5091,BETANIA,Departamental,20050001,3,LOPEZ,MARTINEZ,OLMEDO DE JESUS,25,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5091,BETANIA,Departamental,20150601,4,PEREZ,GUTIERREZ,LUIS EMILIO,2293,1
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5091,BETANIA,Departamental,20150602,5,RESTREPO,POSADA,FEDERICO,414,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5091,BETANIA,Departamental,,997,TARJETAS NO MARCADOS,,,1290,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5091,BETANIA,Departamental,,998,VOTOS NULOS,,,29,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5091,BETANIA,Departamental,,999,VOTOS EN BLANCO,,,134,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5093,BETULIA,Departamental,19850001,1,JARAMILLO,CASTRILLON,JOSE LUIS,49,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5093,BETULIA,Departamental,20130001,2,GUERRA,HOYOS,ANDRES FELIPE,1180,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5093,BETULIA,Departamental,20050001,3,LOPEZ,MARTINEZ,OLMEDO DE JESUS,52,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5093,BETULIA,Departamental,20150601,4,PEREZ,GUTIERREZ,LUIS EMILIO,2658,1
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5093,BETULIA,Departamental,20150602,5,RESTREPO,POSADA,FEDERICO,657,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5093,BETULIA,Departamental,,997,TARJETAS NO MARCADOS,,,1631,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5093,BETULIA,Departamental,,998,VOTOS NULOS,,,94,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5093,BETULIA,Departamental,,999,VOTOS EN BLANCO,,,287,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,19850001,1,JARAMILLO,CASTRILLON,JOSE LUIS,68,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,20130001,2,GUERRA,HOYOS,ANDRES FELIPE,3767,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,20050001,3,LOPEZ,MARTINEZ,OLMEDO DE JESUS,95,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,20150601,4,PEREZ,GUTIERREZ,LUIS EMILIO,3261,1
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,20150602,5,RESTREPO,POSADA,FEDERICO,795,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,,997,TARJETAS NO MARCADOS,,,2008,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,,998,VOTOS NULOS,,,177,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,,999,VOTOS EN BLANCO,,,853,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5107,BRICENO,Departamental,19850001,1,JARAMILLO,CASTRILLON,JOSE LUIS,25,0
420150001,2015,Gobernación,Octubre 25,5,ANTIOQUIA,5107,BRICENO,Departamental,20130001,2,GUERRA,HOYOS,ANDRES FELIPE,278,0
