id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5004,ABRIAQUI,Departamental,20190003,5,PALAU,ANGEL,JUAN FELIPE,3,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5004,ABRIAQUI,Departamental,20190004,6,GAVIRIA,CORREA,ANIBAL,856,1
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5004,ABRIAQUI,Departamental,20130001,7,GUERRA,,ANDRES,370,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5004,ABRIAQUI,Departamental,19910006,8,CORREA,VARGAS,RODOLFO ANDRES,10,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5004,ABRIAQUI,Departamental,,997,VOTOS NULOS,,,89,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5004,ABRIAQUI,Departamental,,998,TARJETAS NO MARCADAS,,,10,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5004,ABRIAQUI,Departamental,,999,VOTOS EN BLANCO,,,31,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5021,ALEJANDRIA,Departamental,20190001,1,PEREZ,SALAZAR,IVAN MAURICIO,9,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5021,ALEJANDRIA,Departamental,18490002,2,RESTREPO,GOMEZ,JUAN CAMILO,108,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5021,ALEJANDRIA,Departamental,20190002,3,TOBON,,MAURICIO,105,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5021,ALEJANDRIA,Departamental,20170001,4,MEJIA,ARBOLEDA,JUAN ESTEBAN,5,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5021,ALEJANDRIA,Departamental,20190003,5,PALAU,ANGEL,JUAN FELIPE,12,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5021,ALEJANDRIA,Departamental,20190004,6,GAVIRIA,CORREA,ANIBAL,971,1
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5021,ALEJANDRIA,Departamental,20130001,7,GUERRA,,ANDRES,1388,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5021,ALEJANDRIA,Departamental,19910006,8,CORREA,VARGAS,RODOLFO ANDRES,26,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5021,ALEJANDRIA,Departamental,,997,VOTOS NULOS,,,335,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5021,ALEJANDRIA,Departamental,,998,TARJETAS NO MARCADAS,,,20,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5021,ALEJANDRIA,Departamental,,999,VOTOS EN BLANCO,,,89,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5030,AMAGA,Departamental,20190001,1,PEREZ,SALAZAR,IVAN MAURICIO,167,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5030,AMAGA,Departamental,18490002,2,RESTREPO,GOMEZ,JUAN CAMILO,359,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5030,AMAGA,Departamental,20190002,3,TOBON,,MAURICIO,873,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5030,AMAGA,Departamental,20170001,4,MEJIA,ARBOLEDA,JUAN ESTEBAN,47,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5030,AMAGA,Departamental,20190003,5,PALAU,ANGEL,JUAN FELIPE,100,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5030,AMAGA,Departamental,20190004,6,GAVIRIA,CORREA,ANIBAL,4401,1
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5030,AMAGA,Departamental,20130001,7,GUERRA,,ANDRES,3892,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5030,AMAGA,Departamental,19910006,8,CORREA,VARGAS,RODOLFO ANDRES,148,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5030,AMAGA,Departamental,,997,VOTOS NULOS,,,1706,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5030,AMAGA,Departamental,,998,TARJETAS NO MARCADAS,,,248,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5030,AMAGA,Departamental,,999,VOTOS EN BLANCO,,,1035,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5031,AMALFI,Departamental,20190001,1,PEREZ,SALAZAR,IVAN MAURICIO,231,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5031,AMALFI,Departamental,18490002,2,RESTREPO,GOMEZ,JUAN CAMILO,135,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5031,AMALFI,Departamental,20190002,3,TOBON,,MAURICIO,388,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5031,AMALFI,Departamental,20170001,4,MEJIA,ARBOLEDA,JUAN ESTEBAN,88,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5031,AMALFI,Departamental,20190003,5,PALAU,ANGEL,JUAN FELIPE,81,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5031,AMALFI,Departamental,20190004,6,GAVIRIA,CORREA,ANIBAL,2498,1
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5031,AMALFI,Departamental,20130001,7,GUERRA,,ANDRES,2979,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5031,AMALFI,Departamental,19910006,8,CORREA,VARGAS,RODOLFO ANDRES,322,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5031,AMALFI,Departamental,,997,VOTOS NULOS,,,1834,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5031,AMALFI,Departamental,,998,TARJETAS NO MARCADAS,,,141,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5031,AMALFI,Departamental,,999,VOTOS EN BLANCO,,,672,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5034,ANDES,Departamental,20190001,1,PEREZ,SALAZAR,IVAN MAURICIO,149,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5034,ANDES,Departamental,18490002,2,RESTREPO,GOMEZ,JUAN CAMILO,525,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5034,ANDES,Departamental,20190002,3,TOBON,,MAURICIO,730,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5034,ANDES,Departamental,20170001,4,MEJIA,ARBOLEDA,JUAN ESTEBAN,48,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5034,ANDES,Departamental,20190003,5,PALAU,ANGEL,JUAN FELIPE,264,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5034,ANDES,Departamental,20190004,6,GAVIRIA,CORREA,ANIBAL,5266,1
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5034,ANDES,Departamental,20130001,7,GUERRA,,ANDRES,6330,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5034,ANDES,Departamental,19910006,8,CORREA,VARGAS,RODOLFO ANDRES,216,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5034,ANDES,Departamental,,997,VOTOS NULOS,,,2932,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5034,ANDES,Departamental,,998,TARJETAS NO MARCADAS,,,253,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5034,ANDES,Departamental,,999,VOTOS EN BLANCO,,,1255,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,20190001,1,PEREZ,SALAZAR,IVAN MAURICIO,21,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,18490002,2,RESTREPO,GOMEZ,JUAN CAMILO,103,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,20190002,3,TOBON,,MAURICIO,121,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,20170001,4,MEJIA,ARBOLEDA,JUAN ESTEBAN,9,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,20190003,5,PALAU,ANGEL,JUAN FELIPE,22,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,20190004,6,GAVIRIA,CORREA,ANIBAL,1477,1
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,20130001,7,GUERRA,,ANDRES,1332,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,19910006,8,CORREA,VARGAS,RODOLFO ANDRES,31,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,,997,VOTOS NULOS,,,479,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,,998,TARJETAS NO MARCADAS,,,49,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,,999,VOTOS EN BLANCO,,,182,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,20190001,1,PEREZ,SALAZAR,IVAN MAURICIO,41,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,18490002,2,RESTREPO,GOMEZ,JUAN CAMILO,336,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,20190002,3,TOBON,,MAURICIO,118,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,20170001,4,MEJIA,ARBOLEDA,JUAN ESTEBAN,18,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,20190003,5,PALAU,ANGEL,JUAN FELIPE,41,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,20190004,6,GAVIRIA,CORREA,ANIBAL,2244,1
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,20130001,7,GUERRA,,ANDRES,779,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,19910006,8,CORREA,VARGAS,RODOLFO ANDRES,38,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,,997,VOTOS NULOS,,,1137,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,,998,TARJETAS NO MARCADAS,,,115,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,,999,VOTOS EN BLANCO,,,212,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5040,ANORI,Departamental,20190001,1,PEREZ,SALAZAR,IVAN MAURICIO,57,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5040,ANORI,Departamental,18490002,2,RESTREPO,GOMEZ,JUAN CAMILO,187,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5040,ANORI,Departamental,20190002,3,TOBON,,MAURICIO,126,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5040,ANORI,Departamental,20170001,4,MEJIA,ARBOLEDA,JUAN ESTEBAN,30,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5040,ANORI,Departamental,20190003,5,PALAU,ANGEL,JUAN FELIPE,50,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5040,ANORI,Departamental,20190004,6,GAVIRIA,CORREA,ANIBAL,4859,1
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5040,ANORI,Departamental,20130001,7,GUERRA,,ANDRES,241,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5040,ANORI,Departamental,19910006,8,CORREA,VARGAS,RODOLFO ANDRES,34,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5040,ANORI,Departamental,,997,VOTOS NULOS,,,1018,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5040,ANORI,Departamental,,998,TARJETAS NO MARCADAS,,,75,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5040,ANORI,Departamental,,999,VOTOS EN BLANCO,,,261,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,20190001,1,PEREZ,SALAZAR,IVAN MAURICIO,93,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,18490002,2,RESTREPO,GOMEZ,JUAN CAMILO,193,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,20190002,3,TOBON,,MAURICIO,427,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,20170001,4,MEJIA,ARBOLEDA,JUAN ESTEBAN,47,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,20190003,5,PALAU,ANGEL,JUAN FELIPE,169,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,20190004,6,GAVIRIA,CORREA,ANIBAL,4989,1
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,20130001,7,GUERRA,,ANDRES,3975,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,19910006,8,CORREA,VARGAS,RODOLFO ANDRES,81,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,,997,VOTOS NULOS,,,1828,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,,998,TARJETAS NO MARCADAS,,,225,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,,999,VOTOS EN BLANCO,,,775,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5044,ANZA,Departamental,20190001,1,PEREZ,SALAZAR,IVAN MAURICIO,33,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5044,ANZA,Departamental,18490002,2,RESTREPO,GOMEZ,JUAN CAMILO,50,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5044,ANZA,Departamental,20190002,3,TOBON,,MAURICIO,49,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5044,ANZA,Departamental,20170001,4,MEJIA,ARBOLEDA,JUAN ESTEBAN,9,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5044,ANZA,Departamental,20190003,5,PALAU,ANGEL,JUAN FELIPE,21,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5044,ANZA,Departamental,20190004,6,GAVIRIA,CORREA,ANIBAL,1605,1
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5044,ANZA,Departamental,20130001,7,GUERRA,,ANDRES,1297,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5044,ANZA,Departamental,19910006,8,CORREA,VARGAS,RODOLFO ANDRES,28,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5044,ANZA,Departamental,,997,VOTOS NULOS,,,578,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5044,ANZA,Departamental,,998,TARJETAS NO MARCADAS,,,42,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5044,ANZA,Departamental,,999,VOTOS EN BLANCO,,,97,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Departamental,20190001,1,PEREZ,SALAZAR,IVAN MAURICIO,715,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Departamental,18490002,2,RESTREPO,GOMEZ,JUAN CAMILO,1990,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Departamental,20190002,3,TOBON,,MAURICIO,2815,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Departamental,20170001,4,MEJIA,ARBOLEDA,JUAN ESTEBAN,599,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Departamental,20190003,5,PALAU,ANGEL,JUAN FELIPE,1344,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Departamental,20190004,6,GAVIRIA,CORREA,ANIBAL,20520,1
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Departamental,20130001,7,GUERRA,,ANDRES,10079,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Departamental,19910006,8,CORREA,VARGAS,RODOLFO ANDRES,1166,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Departamental,,997,VOTOS NULOS,,,7612,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Departamental,,998,TARJETAS NO MARCADAS,,,877,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Departamental,,999,VOTOS EN BLANCO,,,7121,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Departamental,20190001,1,PEREZ,SALAZAR,IVAN MAURICIO,100,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Departamental,18490002,2,RESTREPO,GOMEZ,JUAN CAMILO,190,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Departamental,20190002,3,TOBON,,MAURICIO,193,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Departamental,20170001,4,MEJIA,ARBOLEDA,JUAN ESTEBAN,165,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Departamental,20190003,5,PALAU,ANGEL,JUAN FELIPE,91,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Departamental,20190004,6,GAVIRIA,CORREA,ANIBAL,5684,1
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Departamental,20130001,7,GUERRA,,ANDRES,6363,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Departamental,19910006,8,CORREA,VARGAS,RODOLFO ANDRES,58,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Departamental,,997,VOTOS NULOS,,,1941,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Departamental,,998,TARJETAS NO MARCADAS,,,155,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Departamental,,999,VOTOS EN BLANCO,,,260,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Departamental,20190001,1,PEREZ,SALAZAR,IVAN MAURICIO,12,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Departamental,18490002,2,RESTREPO,GOMEZ,JUAN CAMILO,113,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Departamental,20190002,3,TOBON,,MAURICIO,44,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Departamental,20170001,4,MEJIA,ARBOLEDA,JUAN ESTEBAN,110,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Departamental,20190003,5,PALAU,ANGEL,JUAN FELIPE,87,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Departamental,20190004,6,GAVIRIA,CORREA,ANIBAL,1406,1
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Departamental,20130001,7,GUERRA,,ANDRES,1726,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Departamental,19910006,8,CORREA,VARGAS,RODOLFO ANDRES,27,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Departamental,,997,VOTOS NULOS,,,488,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Departamental,,998,TARJETAS NO MARCADAS,,,47,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Departamental,,999,VOTOS EN BLANCO,,,70,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Departamental,20190001,1,PEREZ,SALAZAR,IVAN MAURICIO,9,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Departamental,18490002,2,RESTREPO,GOMEZ,JUAN CAMILO,81,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Departamental,20190002,3,TOBON,,MAURICIO,57,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Departamental,20170001,4,MEJIA,ARBOLEDA,JUAN ESTEBAN,10,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Departamental,20190003,5,PALAU,ANGEL,JUAN FELIPE,17,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Departamental,20190004,6,GAVIRIA,CORREA,ANIBAL,1259,1
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Departamental,20130001,7,GUERRA,,ANDRES,509,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Departamental,19910006,8,CORREA,VARGAS,RODOLFO ANDRES,26,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Departamental,,997,VOTOS NULOS,,,483,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Departamental,,998,TARJETAS NO MARCADAS,,,32,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Departamental,,999,VOTOS EN BLANCO,,,108,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Departamental,20190001,1,PEREZ,SALAZAR,IVAN MAURICIO,375,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Departamental,18490002,2,RESTREPO,GOMEZ,JUAN CAMILO,752,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Departamental,20190002,3,TOBON,,MAURICIO,1360,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Departamental,20170001,4,MEJIA,ARBOLEDA,JUAN ESTEBAN,193,0
420190001,2019,Gobernación,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Departamental,20190003,5,PALAU,ANGEL,JUAN FELIPE,333,0
