id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5034,ANDES,Departamental,18490002,2,VILLEGAS,MORENO,ALVARO,535,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5034,ANDES,Departamental,20030001,3,QUINTERO,VILLADA,RUBEN DARIO,4566,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5034,ANDES,Departamental,19900002,4,CANAS,JIMENEZ,GERARDO,340,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5034,ANDES,Departamental,19970002,5,RENDON,LOPEZ,ALVARO GUILLERMO,88,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5034,ANDES,Departamental,20000203,6,GUTIERREZ,SERNA,JORGE ORLANDO,156,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5034,ANDES,Departamental,,997,TARJETAS NO MARCADAS,,,3507,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5034,ANDES,Departamental,,998,VOTOS NULOS,,,209,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5034,ANDES,Departamental,,999,VOTOS EN BLANCO,,,565,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,18480001,1,GAVIRIA,CORREA,ANIBAL,1148,1
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,18490002,2,VILLEGAS,MORENO,ALVARO,32,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,20030001,3,QUINTERO,VILLADA,RUBEN DARIO,787,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,19900002,4,CANAS,JIMENEZ,GERARDO,45,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,19970002,5,RENDON,LOPEZ,ALVARO GUILLERMO,15,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,20000203,6,GUTIERREZ,SERNA,JORGE ORLANDO,14,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,,997,TARJETAS NO MARCADAS,,,378,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,,998,VOTOS NULOS,,,41,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,,999,VOTOS EN BLANCO,,,31,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,18480001,1,GAVIRIA,CORREA,ANIBAL,556,1
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,18490002,2,VILLEGAS,MORENO,ALVARO,196,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,20030001,3,QUINTERO,VILLADA,RUBEN DARIO,1330,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,19900002,4,CANAS,JIMENEZ,GERARDO,133,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,19970002,5,RENDON,LOPEZ,ALVARO GUILLERMO,27,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,20000203,6,GUTIERREZ,SERNA,JORGE ORLANDO,44,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,,997,TARJETAS NO MARCADAS,,,540,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,,998,VOTOS NULOS,,,104,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,,999,VOTOS EN BLANCO,,,94,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5040,ANORI,Departamental,18480001,1,GAVIRIA,CORREA,ANIBAL,1059,1
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5040,ANORI,Departamental,18490002,2,VILLEGAS,MORENO,ALVARO,20,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5040,ANORI,Departamental,20030001,3,QUINTERO,VILLADA,RUBEN DARIO,322,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5040,ANORI,Departamental,19900002,4,CANAS,JIMENEZ,GERARDO,87,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5040,ANORI,Departamental,19970002,5,RENDON,LOPEZ,ALVARO GUILLERMO,1,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5040,ANORI,Departamental,20000203,6,GUTIERREZ,SERNA,JORGE ORLANDO,4,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5040,ANORI,Departamental,,997,TARJETAS NO MARCADAS,,,175,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5040,ANORI,Departamental,,998,VOTOS NULOS,,,42,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5040,ANORI,Departamental,,999,VOTOS EN BLANCO,,,15,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,18480001,1,GAVIRIA,CORREA,ANIBAL,2866,1
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,18490002,2,VILLEGAS,MORENO,ALVARO,95,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,20030001,3,QUINTERO,VILLADA,RUBEN DARIO,3016,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,19900002,4,CANAS,JIMENEZ,GERARDO,41,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,19970002,5,RENDON,LOPEZ,ALVARO GUILLERMO,38,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,20000203,6,GUTIERREZ,SERNA,JORGE ORLANDO,22,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,,997,TARJETAS NO MARCADAS,,,1214,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,,998,VOTOS NULOS,,,102,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,,999,VOTOS EN BLANCO,,,171,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5044,ANZA,Departamental,18480001,1,GAVIRIA,CORREA,ANIBAL,797,1
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5044,ANZA,Departamental,18490002,2,VILLEGAS,MORENO,ALVARO,13,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5044,ANZA,Departamental,20030001,3,QUINTERO,VILLADA,RUBEN DARIO,396,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5044,ANZA,Departamental,19900002,4,CANAS,JIMENEZ,GERARDO,28,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5044,ANZA,Departamental,19970002,5,RENDON,LOPEZ,ALVARO GUILLERMO,6,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5044,ANZA,Departamental,20000203,6,GUTIERREZ,SERNA,JORGE ORLANDO,6,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5044,ANZA,Departamental,,997,TARJETAS NO MARCADAS,,,352,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5044,ANZA,Departamental,,998,VOTOS NULOS,,,38,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5044,ANZA,Departamental,,999,VOTOS EN BLANCO,,,11,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5045,APARTADO,Departamental,18480001,1,GAVIRIA,CORREA,ANIBAL,11284,1
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5045,APARTADO,Departamental,18490002,2,VILLEGAS,MORENO,ALVARO,281,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5045,APARTADO,Departamental,20030001,3,QUINTERO,VILLADA,RUBEN DARIO,5294,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5045,APARTADO,Departamental,19900002,4,CANAS,JIMENEZ,GERARDO,525,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5045,APARTADO,Departamental,19970002,5,RENDON,LOPEZ,ALVARO GUILLERMO,881,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5045,APARTADO,Departamental,20000203,6,GUTIERREZ,SERNA,JORGE ORLANDO,162,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5045,APARTADO,Departamental,,997,TARJETAS NO MARCADAS,,,3532,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5045,APARTADO,Departamental,,998,VOTOS NULOS,,,407,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5045,APARTADO,Departamental,,999,VOTOS EN BLANCO,,,1106,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5051,ARBOLETES,Departamental,18480001,1,GAVIRIA,CORREA,ANIBAL,3665,1
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5051,ARBOLETES,Departamental,18490002,2,VILLEGAS,MORENO,ALVARO,69,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5051,ARBOLETES,Departamental,20030001,3,QUINTERO,VILLADA,RUBEN DARIO,2494,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5051,ARBOLETES,Departamental,19900002,4,CANAS,JIMENEZ,GERARDO,73,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5051,ARBOLETES,Departamental,19970002,5,RENDON,LOPEZ,ALVARO GUILLERMO,22,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5051,ARBOLETES,Departamental,20000203,6,GUTIERREZ,SERNA,JORGE ORLANDO,50,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5051,ARBOLETES,Departamental,,997,TARJETAS NO MARCADAS,,,1820,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5051,ARBOLETES,Departamental,,998,VOTOS NULOS,,,130,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5051,ARBOLETES,Departamental,,999,VOTOS EN BLANCO,,,83,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5055,ARGELIA,Departamental,18480001,1,GAVIRIA,CORREA,ANIBAL,887,1
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5055,ARGELIA,Departamental,18490002,2,VILLEGAS,MORENO,ALVARO,38,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5055,ARGELIA,Departamental,20030001,3,QUINTERO,VILLADA,RUBEN DARIO,234,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5055,ARGELIA,Departamental,19900002,4,CANAS,JIMENEZ,GERARDO,174,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5055,ARGELIA,Departamental,19970002,5,RENDON,LOPEZ,ALVARO GUILLERMO,51,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5055,ARGELIA,Departamental,20000203,6,GUTIERREZ,SERNA,JORGE ORLANDO,15,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5055,ARGELIA,Departamental,,997,TARJETAS NO MARCADAS,,,634,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5055,ARGELIA,Departamental,,998,VOTOS NULOS,,,33,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5055,ARGELIA,Departamental,,999,VOTOS EN BLANCO,,,26,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5059,ARMENIA,Departamental,18480001,1,GAVIRIA,CORREA,ANIBAL,737,1
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5059,ARMENIA,Departamental,18490002,2,VILLEGAS,MORENO,ALVARO,154,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5059,ARMENIA,Departamental,20030001,3,QUINTERO,VILLADA,RUBEN DARIO,855,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5059,ARMENIA,Departamental,19900002,4,CANAS,JIMENEZ,GERARDO,75,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5059,ARMENIA,Departamental,19970002,5,RENDON,LOPEZ,ALVARO GUILLERMO,13,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5059,ARMENIA,Departamental,20000203,6,GUTIERREZ,SERNA,JORGE ORLANDO,2,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5059,ARMENIA,Departamental,,997,TARJETAS NO MARCADAS,,,463,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5059,ARMENIA,Departamental,,998,VOTOS NULOS,,,31,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5059,ARMENIA,Departamental,,999,VOTOS EN BLANCO,,,26,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Departamental,18480001,1,GAVIRIA,CORREA,ANIBAL,5776,1
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Departamental,18490002,2,VILLEGAS,MORENO,ALVARO,287,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Departamental,20030001,3,QUINTERO,VILLADA,RUBEN DARIO,3572,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Departamental,19900002,4,CANAS,JIMENEZ,GERARDO,872,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Departamental,19970002,5,RENDON,LOPEZ,ALVARO GUILLERMO,118,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Departamental,20000203,6,GUTIERREZ,SERNA,JORGE ORLANDO,90,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Departamental,,997,TARJETAS NO MARCADAS,,,3124,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Departamental,,998,VOTOS NULOS,,,278,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Departamental,,999,VOTOS EN BLANCO,,,568,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5086,BELMIRA,Departamental,18480001,1,GAVIRIA,CORREA,ANIBAL,894,1
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5086,BELMIRA,Departamental,18490002,2,VILLEGAS,MORENO,ALVARO,52,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5086,BELMIRA,Departamental,20030001,3,QUINTERO,VILLADA,RUBEN DARIO,1016,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5086,BELMIRA,Departamental,19900002,4,CANAS,JIMENEZ,GERARDO,33,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5086,BELMIRA,Departamental,19970002,5,RENDON,LOPEZ,ALVARO GUILLERMO,8,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5086,BELMIRA,Departamental,20000203,6,GUTIERREZ,SERNA,JORGE ORLANDO,11,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5086,BELMIRA,Departamental,,997,TARJETAS NO MARCADAS,,,323,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5086,BELMIRA,Departamental,,998,VOTOS NULOS,,,42,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5086,BELMIRA,Departamental,,999,VOTOS EN BLANCO,,,58,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5088,BELLO,Departamental,18480001,1,GAVIRIA,CORREA,ANIBAL,33907,1
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5088,BELLO,Departamental,18490002,2,VILLEGAS,MORENO,ALVARO,3511,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5088,BELLO,Departamental,20030001,3,QUINTERO,VILLADA,RUBEN DARIO,28783,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5088,BELLO,Departamental,19900002,4,CANAS,JIMENEZ,GERARDO,3056,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5088,BELLO,Departamental,19970002,5,RENDON,LOPEZ,ALVARO GUILLERMO,957,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5088,BELLO,Departamental,20000203,6,GUTIERREZ,SERNA,JORGE ORLANDO,834,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5088,BELLO,Departamental,,997,TARJETAS NO MARCADAS,,,11967,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5088,BELLO,Departamental,,998,VOTOS NULOS,,,2033,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5088,BELLO,Departamental,,999,VOTOS EN BLANCO,,,9111,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Departamental,18480001,1,GAVIRIA,CORREA,ANIBAL,2043,1
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Departamental,18490002,2,VILLEGAS,MORENO,ALVARO,43,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Departamental,20030001,3,QUINTERO,VILLADA,RUBEN DARIO,906,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Departamental,19900002,4,CANAS,JIMENEZ,GERARDO,84,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Departamental,19970002,5,RENDON,LOPEZ,ALVARO GUILLERMO,31,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Departamental,20000203,6,GUTIERREZ,SERNA,JORGE ORLANDO,18,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Departamental,,997,TARJETAS NO MARCADAS,,,764,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Departamental,,998,VOTOS NULOS,,,71,0
420030001,2003,Gobernación,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Departamental,,999,VOTOS EN BLANCO,,,36,0
