id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
620030008,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5036,ANGELOPOLIS,Municipal,,999,VOTOS EN BLANCO,,,26,0
620030009,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5038,ANGOSTURA,Municipal,20030001,1,QUIROS,CARDENAS,JHON FREDY,150,0
620030009,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5038,ANGOSTURA,Municipal,19980010,2,CORREA,GIL,RAFAEL DE JESUS,2276,1
620030009,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5038,ANGOSTURA,Municipal,,997,TARJETAS NO MARCADAS,,,247,0
620030009,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5038,ANGOSTURA,Municipal,,998,VOTOS NULOS,,,118,0
620030009,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5038,ANGOSTURA,Municipal,,999,VOTOS EN BLANCO,,,235,0
620030010,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,19970003,1,PEREZ,CARVAJAL,HUGO,227,0
620030010,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,18480001,2,RODRIGUEZ,MARTINEZ,GUSTAVO ALONSO,2009,0
620030010,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,20000021,3,LEAL,SARRAZOLA,HEMEL DE JESUS,606,0
620030010,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,20000004,4,HIDALGO,VIDALES,LUVIN,319,0
620030010,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,19980014,5,HIGUITA,PIEDRAHITA,JOSE LUIS,144,0
620030010,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,20030001,6,RIVERA,SILVA,ANGELA JANETH,3811,1
620030010,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,,997,TARJETAS NO MARCADAS,,,232,0
620030010,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,,998,VOTOS NULOS,,,156,0
620030010,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,,999,VOTOS EN BLANCO,,,61,0
620030011,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5044,ANZA,Municipal,19930001,1,CORREA,YEPES,ROBERT EDUARDO,484,0
620030011,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5044,ANZA,Municipal,18480001,2,MOLINA,PALACIO,JORGE IVAN,937,1
620030011,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5044,ANZA,Municipal,19980014,3,HERNANDEZ,ORTIZ,MAGIN ESTEBAN,94,0
620030011,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5044,ANZA,Municipal,,997,TARJETAS NO MARCADAS,,,89,0
620030011,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5044,ANZA,Municipal,,998,VOTOS NULOS,,,50,0
620030011,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5044,ANZA,Municipal,,999,VOTOS EN BLANCO,,,19,0
620030012,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5045,APARTADO,Municipal,19890001,1,AVILES,,CESAR RAUL,97,0
620030012,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5045,APARTADO,Municipal,19980009,2,VEGA,MEDINA,GERARDO,2913,0
620030012,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5045,APARTADO,Municipal,19970002,3,CUADRADO,SIMANCA,OSWALDO,5526,0
620030012,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5045,APARTADO,Municipal,20030005,4,BANQUET,PAEZ,JAIRO ALBERTO,3353,0
620030012,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5045,APARTADO,Municipal,18480001,5,BANGURO,ZAPATA,JOSE PHIDALGO,9102,1
620030012,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5045,APARTADO,Municipal,19910002,6,LOPEZ,ALCARAZ,LUIS FERNANDO,83,0
620030012,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5045,APARTADO,Municipal,20060002,7,VALENCIA,MOSQUERA,DAISY DEL CARMEN,294,0
620030012,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5045,APARTADO,Municipal,,997,TARJETAS NO MARCADAS,,,1176,0
620030012,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5045,APARTADO,Municipal,,998,VOTOS NULOS,,,435,0
620030012,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5045,APARTADO,Municipal,,999,VOTOS EN BLANCO,,,467,0
620030013,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5051,ARBOLETES,Municipal,18480001,1,SALEME,PETRO,WILLIAM,3354,1
620030013,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5051,ARBOLETES,Municipal,19930001,2,COHA,ARIZA,DORMELINA,205,0
620030013,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5051,ARBOLETES,Municipal,19930002,3,GUERRA,GUERRA,GUSTAVO GERMAN,2417,0
620030013,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5051,ARBOLETES,Municipal,20030001,4,GONZALEZ,AVILA,ROBERTO,1943,0
620030013,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5051,ARBOLETES,Municipal,,997,TARJETAS NO MARCADAS,,,528,0
620030013,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5051,ARBOLETES,Municipal,,998,VOTOS NULOS,,,208,0
620030013,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5051,ARBOLETES,Municipal,,999,VOTOS EN BLANCO,,,33,0
620030014,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5055,ARGELIA,Municipal,20020003,1,ARANGO,RAMIREZ,GILDARDO DE JESUS,121,0
620030014,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5055,ARGELIA,Municipal,19780001,2,MARIQUE,NARVAEZ,CORNELIO,1302,1
620030014,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5055,ARGELIA,Municipal,19980010,3,ARANGO,ISAZA,MARTHA DEL CARMEN,565,0
620030014,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5055,ARGELIA,Municipal,,997,TARJETAS NO MARCADAS,,,62,0
620030014,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5055,ARGELIA,Municipal,,998,VOTOS NULOS,,,30,0
620030014,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5055,ARGELIA,Municipal,,999,VOTOS EN BLANCO,,,2,0
620030015,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5059,ARMENIA,Municipal,18490002,1,CUARTAS,QUIROZ,JOSE IGNACIO,995,1
620030015,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5059,ARMENIA,Municipal,18480001,2,PARRA,GIL,MARTHA LIBIA,540,0
620030015,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5059,ARMENIA,Municipal,20030001,3,GIL,MONTOYA,ABRAHAN DE JESUS,723,0
620030015,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5059,ARMENIA,Municipal,,997,TARJETAS NO MARCADAS,,,54,0
620030015,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5059,ARMENIA,Municipal,,998,VOTOS NULOS,,,36,0
620030015,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5059,ARMENIA,Municipal,,999,VOTOS EN BLANCO,,,10,0
620030016,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Municipal,19930002,1,LOPEZ,PUERTA,JOSE ALBEIRO,764,0
620030016,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Municipal,19980014,2,RAMOS,MORENO,JORGE ELIECER,103,0
620030016,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Municipal,18480001,3,SIERRA,MUNETON,MAURICIO ALBERTO,3659,0
620030016,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Municipal,20000001,4,AGUDELO,AGUIRRE,ANIBAL DE JESUS,259,0
620030016,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Municipal,19970002,5,MESA,AGUDELO,FABIO OMAR,819,0
620030016,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Municipal,19980008,6,AGUDELO,VELEZ,RUBEN DARIO,23,0
620030016,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Municipal,19970006,7,ESCOBAR,MONTOYA,NELSON DARIO,4227,1
620030016,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Municipal,20060002,8,SIERRA,AGUDELO,HECTOR HERNAN,1115,0
620030016,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Municipal,19980010,9,ZAPATA,OSORNO,IVAN DARIO,1166,0
620030016,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Municipal,20030001,10,VELEZ,GIRALDO,FERNANDO DE JESUS,799,0
620030016,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Municipal,20000021,11,FRANCO,AGUDELO,LUIS JAVIER,43,0
620030016,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Municipal,,997,TARJETAS NO MARCADAS,,,928,0
620030016,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Municipal,,998,VOTOS NULOS,,,521,0
620030016,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5079,BARBOSA,Municipal,,999,VOTOS EN BLANCO,,,221,0
620030017,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5086,BELMIRA,Municipal,19980010,1,AGUILAR,GOMEZ,FRANCISCO LUIS,1373,1
620030017,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5086,BELMIRA,Municipal,18480001,2,LONDONO,LONDONO,JORGE IGNACIO,927,0
620030017,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5086,BELMIRA,Municipal,,997,TARJETAS NO MARCADAS,,,87,0
620030017,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5086,BELMIRA,Municipal,,998,VOTOS NULOS,,,31,0
620030017,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5086,BELMIRA,Municipal,,999,VOTOS EN BLANCO,,,19,0
620030018,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5088,BELLO,Municipal,20030254,1,MARIN,PARIAS,CARLOS MARIO,5099,0
620030018,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5088,BELLO,Municipal,20030005,2,CALLEJAS,ARANGO,EDGAR DE JESUS,11044,0
620030018,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5088,BELLO,Municipal,20030001,3,QUINTERO,CESPEDES,HUGO DE JESUS,9470,0
620030018,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5088,BELLO,Municipal,19930002,4,ARENAS,TAMAYO,ORLANDO DE JESUS,3997,0
620030018,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5088,BELLO,Municipal,19700003,5,BETANCUR,CASTRILLON,LEONARDO DE JESUS,599,0
620030018,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5088,BELLO,Municipal,20060002,6,TEJADA,FRANCO,LUIS REINALDO,7245,0
620030018,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5088,BELLO,Municipal,18480001,7,ROLDAN,AVENDANO,JOHN JAIRO,17660,0
620030018,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5088,BELLO,Municipal,19980010,8,SUAREZ,MIRA,OLGA LUCIA,25677,1
620030018,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5088,BELLO,Municipal,,997,TARJETAS NO MARCADAS,,,5292,0
620030018,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5088,BELLO,Municipal,,998,VOTOS NULOS,,,2715,0
620030018,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5088,BELLO,Municipal,,999,VOTOS EN BLANCO,,,5858,0
620030019,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Municipal,19930001,1,MONTOYA,ALZATE,JUAN CARLOS,779,0
620030019,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Municipal,20060002,2,ROJAS,VELEZ,JUAN ALBERTO,1011,0
620030019,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Municipal,20030001,3,HENAO,HENAO,LUIS GONZALO,6,0
620030019,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Municipal,18480001,4,MONA,SUAREZ,FERNANDO ALBERTO,1871,1
620030019,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Municipal,,997,TARJETAS NO MARCADAS,,,136,0
620030019,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Municipal,,998,VOTOS NULOS,,,135,0
620030019,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Municipal,,999,VOTOS EN BLANCO,,,16,0
620030020,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5093,BETULIA,Municipal,18480001,1,GARRO,VARGAS,HECTOR SOLANO,2233,1
620030020,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5093,BETULIA,Municipal,20060002,2,DURANGO,GAVIRIA,OSCAR,1606,0
620030020,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5093,BETULIA,Municipal,19930001,3,JIMENEZ,CASTANO,SANDOR ARLEY,115,0
620030020,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5093,BETULIA,Municipal,20020003,4,SANCHEZ,POSADA,GONZALO,457,0
620030020,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5093,BETULIA,Municipal,,997,TARJETAS NO MARCADAS,,,234,0
620030020,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5093,BETULIA,Municipal,,998,VOTOS NULOS,,,169,0
620030020,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5093,BETULIA,Municipal,,999,VOTOS EN BLANCO,,,36,0
620030021,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Municipal,18480001,1,LONDONO,CORREA,JAIRO ALONSO,3119,0
620030021,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Municipal,20030001,2,FRANCO,LONDONO,OSCAR ALBERTO,515,0
620030021,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Municipal,18490002,3,ACEVEDO,VARGAS,LEON DARIO,4435,1
620030021,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Municipal,20030005,4,BOLIVAR,VARGAS,LUIS ALBERTO,573,0
620030021,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Municipal,,997,TARJETAS NO MARCADAS,,,636,0
620030021,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Municipal,,998,VOTOS NULOS,,,548,0
620030021,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Municipal,,999,VOTOS EN BLANCO,,,112,0
620030022,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5107,BRICENO,Municipal,18490002,1,ARENAS,CHAVARRIA,OMAR FERNANDO,1111,1
620030022,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5107,BRICENO,Municipal,18480001,2,CARDENAS,SANCHEZ,MARIO DE JESUS,899,0
620030022,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5107,BRICENO,Municipal,,997,TARJETAS NO MARCADAS,,,169,0
620030022,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5107,BRICENO,Municipal,,998,VOTOS NULOS,,,29,0
620030022,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5107,BRICENO,Municipal,,999,VOTOS EN BLANCO,,,7,0
620030023,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5113,BURITICA,Municipal,20030001,1,VARELA,HIGUITA,LUIS CARLOS,56,0
620030023,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5113,BURITICA,Municipal,18490002,2,RIVERA,SUAREZ,SERGIO LEON,1474,1
620030023,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5113,BURITICA,Municipal,18480001,3,DAVID,DIAZ,HENRY,1470,0
620030023,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5113,BURITICA,Municipal,,997,TARJETAS NO MARCADAS,,,156,0
620030023,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5113,BURITICA,Municipal,,998,VOTOS NULOS,,,53,0
620030023,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5113,BURITICA,Municipal,,999,VOTOS EN BLANCO,,,15,0
620030024,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5120,CACERES,Municipal,20030254,1,TORRES,BLANCO,MARCO TULIO,4687,1
620030024,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5120,CACERES,Municipal,18480001,2,SILVA,ORTIZ,HILARIA MARGARITA,1482,0
620030024,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5120,CACERES,Municipal,19980010,3,RESTREPO,HIGUITA,OCTAVIO DE JESUS,64,0
620030024,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5120,CACERES,Municipal,20060002,4,MORELOS,CORENA,JOSE DOLORES,898,0
620030024,2003,Alcaldía Municipal,Octubre 26,5,ANTIOQUIA,5120,CACERES,Municipal,,997,TARJETAS NO MARCADAS,,,607,0
