id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules,censoe_mujeres,censoe_hombres,censoe_total
620190007,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5034,ANDES,Municipal,20190443,3,ROMERO,VELEZ,DAVID FERNANDO,3216,0,16777,18390,35167
620190007,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5034,ANDES,Municipal,20190444,4,OSORIO,CALDERON,CARLOS ALBERTO,7105,1,16777,18390,35167
620190007,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5034,ANDES,Municipal,,997,TARJETAS NO MARCADAS,,,298,0,16777,18390,35167
620190007,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5034,ANDES,Municipal,,998,VOTOS NULOS,,,534,0,16777,18390,35167
620190007,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5034,ANDES,Municipal,,999,VOTOS EN BLANCO,,,472,0,16777,18390,35167
620190008,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Municipal,18490002,1,GOMEZ,JOHNSON,ADRIANA MARIA,1566,0,2793,3010,5803
620190008,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Municipal,20190445,2,GOMEZ,GOMEZ,JAIME ALBERTO,1714,1,2793,3010,5803
620190008,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Municipal,20030001,3,FRANCO,MUNOZ,CARLOS MARIO,485,0,2793,3010,5803
620190008,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Municipal,,997,TARJETAS NO MARCADAS,,,42,0,2793,3010,5803
620190008,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Municipal,,998,VOTOS NULOS,,,58,0,2793,3010,5803
620190008,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Municipal,,999,VOTOS EN BLANCO,,,62,0,2793,3010,5803
620190009,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Municipal,20190446,1,MEDINA,GOMEZ,VICTOR IGNACIO,1153,0,4478,4769,9247
620190009,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Municipal,18480001,2,GUTIERREZ,GONZALEZ,GREGORIO DE JESUS,1965,1,4478,4769,9247
620190009,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Municipal,18490002,3,VALENCIA,MARIN,RICARDO LEON,1597,0,4478,4769,9247
620190009,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Municipal,,997,TARJETAS NO MARCADAS,,,108,0,4478,4769,9247
620190009,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Municipal,,998,VOTOS NULOS,,,199,0,4478,4769,9247
620190009,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Municipal,,999,VOTOS EN BLANCO,,,72,0,4478,4769,9247
620190010,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5040,ANORI,Municipal,20030001,1,PIEDRAHITA,CEBALLOS,JUAN CAMILO,3593,1,5552,6598,12150
620190010,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5040,ANORI,Municipal,18480001,2,SILVA,GUTIERREZ,GUSTAVO ALFREDO,2921,0,5552,6598,12150
620190010,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5040,ANORI,Municipal,20180046,3,TAMAYO,ZAPATA,LUIS FERNANDO,103,0,5552,6598,12150
620190010,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5040,ANORI,Municipal,20190447,4,HERNANDEZ,GANDIA,JOSE DAVID,298,0,5552,6598,12150
620190010,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5040,ANORI,Municipal,,997,TARJETAS NO MARCADAS,,,135,0,5552,6598,12150
620190010,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5040,ANORI,Municipal,,998,VOTOS NULOS,,,100,0,5552,6598,12150
620190010,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5040,ANORI,Municipal,,999,VOTOS EN BLANCO,,,57,0,5552,6598,12150
620190011,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,18480001,1,CARVAJAL,CARVAJAL,YAMID,3904,0,10391,10751,21142
620190011,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,20050002,2,RODRIGUEZ,VARGAS,FREY LEON,1723,0,10391,10751,21142
620190011,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,20030001,3,HOLGUIN,GARCIA,KLAUSS,198,0,10391,10751,21142
620190011,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,20090002,4,DURANGO,ALCARAZ,URLEY ANTONIO,1512,0,10391,10751,21142
620190011,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,20130001,5,PARDO,SERNA,ANDRES FELIPE,4594,1,10391,10751,21142
620190011,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,20180047,6,BENITEZ,BENITEZ,BAYARDO LEON,68,0,10391,10751,21142
620190011,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,,997,TARJETAS NO MARCADAS,,,307,0,10391,10751,21142
620190011,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,,998,VOTOS NULOS,,,286,0,10391,10751,21142
620190011,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,,999,VOTOS EN BLANCO,,,278,0,10391,10751,21142
620190012,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5044,ANZA,Municipal,20190448,1,HOLGUIN,MUNERA,ANDRES FELIPE,2199,1,2840,3181,6021
620190012,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5044,ANZA,Municipal,20190449,2,MOLINA,PALACIO,JORGE IVAN,1646,0,2840,3181,6021
620190012,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5044,ANZA,Municipal,,997,TARJETAS NO MARCADAS,,,58,0,2840,3181,6021
620190012,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5044,ANZA,Municipal,,998,VOTOS NULOS,,,99,0,2840,3181,6021
620190012,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5044,ANZA,Municipal,,999,VOTOS EN BLANCO,,,32,0,2840,3181,6021
620190013,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Municipal,20190450,1,PALACIOS,RODRIGUEZ,HECTOR RANGEL,18578,0,49117,47076,96193
620190013,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Municipal,20190451,2,CANIZALEZ,PALACIOS,FELIPE BENICIO,28364,1,49117,47076,96193
620190013,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Municipal,20180004,3,MOSQUERA,MOSQUERA,HECTOR EMILSON,158,0,49117,47076,96193
620190013,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Municipal,20190033,4,LOPEZ,BULA,JOSE ANTONIO,4241,0,49117,47076,96193
620190013,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Municipal,,997,TARJETAS NO MARCADAS,,,707,0,49117,47076,96193
620190013,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Municipal,,998,VOTOS NULOS,,,1446,0,49117,47076,96193
620190013,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Municipal,,999,VOTOS EN BLANCO,,,2019,0,49117,47076,96193
620190014,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Municipal,20190452,1,GONZALEZ,AVILA,ALVARO,7249,0,11163,11760,22923
620190014,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Municipal,20190453,2,GARRIDO,HENAO,DIANA STELLA,7375,1,11163,11760,22923
620190014,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Municipal,20180004,3,PETRO,SANCHEZ,MANUEL JOSE,381,0,11163,11760,22923
620190014,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Municipal,,997,TARJETAS NO MARCADAS,,,133,0,11163,11760,22923
620190014,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Municipal,,998,VOTOS NULOS,,,205,0,11163,11760,22923
620190014,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Municipal,,999,VOTOS EN BLANCO,,,62,0,11163,11760,22923
620190015,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Municipal,18490002,1,BUITRAGO,TORO,CARLOS MARIO,1822,0,3122,3544,6666
620190015,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Municipal,20130002,2,GOMEZ,TORO,JOSE ALBEIRO,123,0,3122,3544,6666
620190015,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Municipal,20130001,3,QUINTERO,LOPEZ,EDWIN,2030,1,3122,3544,6666
620190015,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Municipal,,997,TARJETAS NO MARCADAS,,,50,0,3122,3544,6666
620190015,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Municipal,,998,VOTOS NULOS,,,59,0,3122,3544,6666
620190015,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Municipal,,999,VOTOS EN BLANCO,,,42,0,3122,3544,6666
620190016,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Municipal,20030001,1,PARRA,GIL,MARTHA LIBIA,661,0,2200,2474,4674
620190016,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Municipal,19910006,2,MEJIA,BOLIVAR,NELSON DAVID,112,0,2200,2474,4674
620190016,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Municipal,20190456,3,RICO,BEDOYA,DIDIER HERNANDO,487,0,2200,2474,4674
620190016,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Municipal,18480001,4,ESTRADA,ESTRADA,JOHN MAURICIO,563,0,2200,2474,4674
620190016,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Municipal,20090002,5,VARGAS,VASQUEZ,MONICA LEONOR,51,0,2200,2474,4674
620190016,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Municipal,18490002,6,MOLINA,MESA,GUILLERMO LEON,679,1,2200,2474,4674
620190016,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Municipal,,997,TARJETAS NO MARCADAS,,,55,0,2200,2474,4674
620190016,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Municipal,,998,VOTOS NULOS,,,52,0,2200,2474,4674
620190016,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Municipal,,999,VOTOS EN BLANCO,,,29,0,2200,2474,4674
620190017,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Municipal,20130001,1,RINALDI,MARTINEZ,ALVARO,1018,0,21255,20701,41956
620190017,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Municipal,20190094,2,GARCIA,GAVIRIA,FRAN ESTEBAN,2329,0,21255,20701,41956
620190017,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Municipal,18490002,3,ROJAS,AGUDELO,JUAN DAVID,3927,0,21255,20701,41956
620190017,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Municipal,20030001,4,VANEGAS,VELEZ,JAIME LEON,3227,0,21255,20701,41956
620190017,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Municipal,20190457,5,GALLEGO,ARIAS,EDGAR AUGUSTO,8716,1,21255,20701,41956
620190017,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Municipal,,997,TARJETAS NO MARCADAS,,,630,0,21255,20701,41956
620190017,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Municipal,,998,VOTOS NULOS,,,754,0,21255,20701,41956
620190017,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Municipal,,999,VOTOS EN BLANCO,,,2140,0,21255,20701,41956
620190018,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5086,BELMIRA,Municipal,20030001,1,URIBE,LONDONO,LUIS FERNANDO,20,0,2367,2525,4892
620190018,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5086,BELMIRA,Municipal,20090002,2,BUSTAMANTE,RUIZ,EDISON DE JESUS,777,0,2367,2525,4892
620190018,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5086,BELMIRA,Municipal,18490002,3,AGUILAR,GOMEZ,FRANCISCO LUIS,1508,1,2367,2525,4892
620190018,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5086,BELMIRA,Municipal,20130002,4,ARIAS,AGUILAR,GUSTAVO ALEXIS,161,0,2367,2525,4892
620190018,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5086,BELMIRA,Municipal,18480001,5,LONDONO,MEDINA,EFREN DE JESUS,794,0,2367,2525,4892
620190018,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5086,BELMIRA,Municipal,,997,TARJETAS NO MARCADAS,,,37,0,2367,2525,4892
620190018,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5086,BELMIRA,Municipal,,998,VOTOS NULOS,,,31,0,2367,2525,4892
620190018,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5086,BELMIRA,Municipal,,999,VOTOS EN BLANCO,,,59,0,2367,2525,4892
620190019,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5088,BELLO,Municipal,20180004,1,HENAO,RINCON,JOHN JAIRO,633,0,181660,154799,336459
620190019,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5088,BELLO,Municipal,18490002,2,BUILES,CUARTAS,HUGO ALBERTO,17845,0,181660,154799,336459
620190019,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5088,BELLO,Municipal,20180047,3,GOMEZ,FONNEGRA,CESAR AUGUSTO,3125,0,181660,154799,336459
620190019,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5088,BELLO,Municipal,19910006,4,RODRIGUEZ,SERNA,GERMAN ARTURO,4869,0,181660,154799,336459
620190019,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5088,BELLO,Municipal,20190095,5,ORTEGA,ROJAS,WILLIAM DE JESUS,8818,0,181660,154799,336459
620190019,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5088,BELLO,Municipal,20130001,6,PEREZ,MUNOZ,OSCAR ANDRES,41360,1,181660,154799,336459
620190019,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5088,BELLO,Municipal,20050002,7,MEJIA,OCAMPO,MAURICIO ALBERTO,5032,0,181660,154799,336459
620190019,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5088,BELLO,Municipal,20170001,8,MOSQUERA,RIVAS,MARIA EMPERATRIZ,5376,0,181660,154799,336459
620190019,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5088,BELLO,Municipal,20190458,9,RESTREPO,TAMAYO,JUAN FELIPE,25735,0,181660,154799,336459
620190019,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5088,BELLO,Municipal,20180046,10,CADAVID,MORA,CHARLY DAVID,2056,0,181660,154799,336459
620190019,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5088,BELLO,Municipal,,997,TARJETAS NO MARCADAS,,,5706,0,181660,154799,336459
620190019,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5088,BELLO,Municipal,,998,VOTOS NULOS,,,6081,0,181660,154799,336459
620190019,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5088,BELLO,Municipal,,999,VOTOS EN BLANCO,,,27620,0,181660,154799,336459
620190020,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5091,BETANIA,Municipal,20090002,1,VILLADA,URIBE,CARLOS MARIO,2093,1,3814,4569,8383
620190020,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5091,BETANIA,Municipal,20030001,2,ROJAS,RESTREPO,GABRIEL IVAN,223,0,3814,4569,8383
620190020,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5091,BETANIA,Municipal,20190459,3,BETANCUR,RESTREPO,LUISA FERNANDA,613,0,3814,4569,8383
620190020,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5091,BETANIA,Municipal,20190460,4,TORO,GALLO,JOHN HENRY,1721,0,3814,4569,8383
620190020,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5091,BETANIA,Municipal,,997,TARJETAS NO MARCADAS,,,83,0,3814,4569,8383
620190020,2019,Alcaldía Municipal,Octubre 27,5,ANTIOQUIA,5091,BETANIA,Municipal,,998,VOTOS NULOS,,,80,0,3814,4569,8383
