id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules,censoe_mujeres,censoe_hombres,censoe_total
620110007,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5034,ANDES,Municipal,,999,VOTOS EN BLANCO,,,333,0,14991,16178,31169
620110008,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5036,ANGELOPOLIS,Municipal,18480001,1,QUICENO,ARANGO,LUZ INES,1463,0,2486,2646,5132
620110008,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5036,ANGELOPOLIS,Municipal,20030001,2,QUICENO,MONCADA,IVAN DE JESUS,164,0,2486,2646,5132
620110008,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5036,ANGELOPOLIS,Municipal,20050002,3,GOMEZ,GOMEZ,JAIME ALBERTO,1677,1,2486,2646,5132
620110008,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5036,ANGELOPOLIS,Municipal,,997,TARJETAS NO MARCADAS,,,41,0,2486,2646,5132
620110008,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5036,ANGELOPOLIS,Municipal,,998,VOTOS NULOS,,,38,0,2486,2646,5132
620110008,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5036,ANGELOPOLIS,Municipal,,999,VOTOS EN BLANCO,,,43,0,2486,2646,5132
620110009,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5038,ANGOSTURA,Municipal,18490002,1,RESTREPO,PRISCO,OLGA INES,1628,0,3963,4158,8121
620110009,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5038,ANGOSTURA,Municipal,19910006,2,ATEHORTUA,AGUDELO,DIEGO DE JESUS,241,0,3963,4158,8121
620110009,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5038,ANGOSTURA,Municipal,20090002,3,VASQUEZ,ARANGO,JOSE MIGUEL,2527,1,3963,4158,8121
620110009,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5038,ANGOSTURA,Municipal,,997,TARJETAS NO MARCADAS,,,190,0,3963,4158,8121
620110009,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5038,ANGOSTURA,Municipal,,998,VOTOS NULOS,,,180,0,3963,4158,8121
620110009,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5038,ANGOSTURA,Municipal,,999,VOTOS EN BLANCO,,,63,0,3963,4158,8121
620110010,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5040,ANORI,Municipal,20090002,1,GRANDA,,ORLANDO DE JESUS,622,0,4334,5239,9573
620110010,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5040,ANORI,Municipal,18480001,2,ROLDAN,FORONDA,GILDARDO ALONSO,2375,1,4334,5239,9573
620110010,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5040,ANORI,Municipal,20050002,3,AGUDELO,ECHEVERRI,PEDRO PABLO,1777,0,4334,5239,9573
620110010,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5040,ANORI,Municipal,,997,TARJETAS NO MARCADAS,,,55,0,4334,5239,9573
620110010,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5040,ANORI,Municipal,,998,VOTOS NULOS,,,29,0,4334,5239,9573
620110010,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5040,ANORI,Municipal,,999,VOTOS EN BLANCO,,,20,0,4334,5239,9573
620110011,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,18490002,1,PALACIO,CORREA,GERMAN DARIO,1111,0,8620,8814,17434
620110011,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,20100007,2,ZAPATA,COLON,RAMON EMILIO,93,0,8620,8814,17434
620110011,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,20050002,3,RODRIGUEZ,VARGAS,FREY LEON,5779,1,8620,8814,17434
620110011,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,18480001,4,RIVERA,FERNANDEZ,SAULO ARMANDO,3223,0,8620,8814,17434
620110011,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,,997,TARJETAS NO MARCADAS,,,307,0,8620,8814,17434
620110011,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,,998,VOTOS NULOS,,,190,0,8620,8814,17434
620110011,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Municipal,,999,VOTOS EN BLANCO,,,265,0,8620,8814,17434
620110012,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5044,ANZA,Municipal,20050002,1,SANCHEZ,MARIN,NELLY ALEXANDRA,743,0,2339,2601,4940
620110012,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5044,ANZA,Municipal,18480001,2,MOLINA,PALACIO,JORGE IVAN,1090,0,2339,2601,4940
620110012,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5044,ANZA,Municipal,20030001,3,MARTINEZ,SIERRA,LUIS GONZAGA,1326,1,2339,2601,4940
620110012,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5044,ANZA,Municipal,,997,TARJETAS NO MARCADAS,,,108,0,2339,2601,4940
620110012,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5044,ANZA,Municipal,,998,VOTOS NULOS,,,77,0,2339,2601,4940
620110012,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5044,ANZA,Municipal,,999,VOTOS EN BLANCO,,,11,0,2339,2601,4940
620110013,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5045,APARTADO,Municipal,18480001,1,BANGUERO,ZAPATA,JOSE PHIDALGO,2569,0,38434,36880,75314
620110013,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5045,APARTADO,Municipal,19970004,2,ARTEAGA,VARGAS,ELIECER,15142,0,38434,36880,75314
620110013,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5045,APARTADO,Municipal,20030001,3,ZAMBRANO,MORENO,EDUARDO ENRIQUE,4970,0,38434,36880,75314
620110013,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5045,APARTADO,Municipal,20110101,4,GIRALDO,AGUIRRE,LUIS GONZALO,15955,1,38434,36880,75314
620110013,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5045,APARTADO,Municipal,,997,TARJETAS NO MARCADAS,,,1363,0,38434,36880,75314
620110013,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5045,APARTADO,Municipal,,998,VOTOS NULOS,,,594,0,38434,36880,75314
620110013,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5045,APARTADO,Municipal,,999,VOTOS EN BLANCO,,,1348,0,38434,36880,75314
620110014,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5051,ARBOLETES,Municipal,18480001,1,MONTES,PENA,HERIBERTO ANTONIO,61,0,9824,10754,20578
620110014,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5051,ARBOLETES,Municipal,20030001,2,ACUNA,ROMERO,LORENZO II,4262,0,9824,10754,20578
620110014,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5051,ARBOLETES,Municipal,20050002,3,GARRIDO,HENAO,DIANA STELLA,7353,1,9824,10754,20578
620110014,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5051,ARBOLETES,Municipal,,997,TARJETAS NO MARCADAS,,,374,0,9824,10754,20578
620110014,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5051,ARBOLETES,Municipal,,998,VOTOS NULOS,,,233,0,9824,10754,20578
620110014,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5051,ARBOLETES,Municipal,,999,VOTOS EN BLANCO,,,94,0,9824,10754,20578
620110015,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5055,ARGELIA,Municipal,18490002,1,GRANADA,VALENCIA,FLOR DEY,2139,1,2966,3256,6222
620110015,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5055,ARGELIA,Municipal,20050002,2,MARIN,BEDOYA,JOSE ARBEY,97,0,2966,3256,6222
620110015,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5055,ARGELIA,Municipal,20030001,3,GRANADA,PEREZ,JOSE LUIS,1503,0,2966,3256,6222
620110015,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5055,ARGELIA,Municipal,,997,TARJETAS NO MARCADAS,,,44,0,2966,3256,6222
620110015,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5055,ARGELIA,Municipal,,998,VOTOS NULOS,,,76,0,2966,3256,6222
620110015,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5055,ARGELIA,Municipal,,999,VOTOS EN BLANCO,,,18,0,2966,3256,6222
620110016,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5059,ARMENIA,Municipal,18490002,1,ACEVEDO,SANCHEZ,LUIS NORBEY,1331,1,2243,2426,4669
620110016,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5059,ARMENIA,Municipal,18480001,2,BARRERA,CASTANO,GABRIEL JAIME,1199,0,2243,2426,4669
620110016,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5059,ARMENIA,Municipal,,997,TARJETAS NO MARCADAS,,,52,0,2243,2426,4669
620110016,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5059,ARMENIA,Municipal,,998,VOTOS NULOS,,,44,0,2243,2426,4669
620110016,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5059,ARMENIA,Municipal,,999,VOTOS EN BLANCO,,,29,0,2243,2426,4669
620110017,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5079,BARBOSA,Municipal,18480001,2,CATANO,VELEZ,HERNANDO ALONSO,7826,1,16994,16174,33168
620110017,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5079,BARBOSA,Municipal,20110001,3,ESCOBAR,MONTOYA,NELSON DARIO,2855,0,16994,16174,33168
620110017,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5079,BARBOSA,Municipal,18490002,4,GALLEGO,ARIAS,EDGAR AUGUSTO,3622,0,16994,16174,33168
620110017,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5079,BARBOSA,Municipal,19910001,5,ARIAS,LONDONO,LUIS ENRIQUE,85,0,16994,16174,33168
620110017,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5079,BARBOSA,Municipal,20050002,6,GARCIA,RESTREPO,EDISON,5129,0,16994,16174,33168
620110017,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5079,BARBOSA,Municipal,,997,TARJETAS NO MARCADAS,,,507,0,16994,16174,33168
620110017,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5079,BARBOSA,Municipal,,998,VOTOS NULOS,,,498,0,16994,16174,33168
620110017,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5079,BARBOSA,Municipal,,999,VOTOS EN BLANCO,,,424,0,16994,16174,33168
620110018,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5086,BELMIRA,Municipal,20090002,1,AGUIRRE,MAZO,DIEGO ALEJANDRO,30,0,2010,2246,4256
620110018,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5086,BELMIRA,Municipal,18490002,2,AGUILAR,GOMEZ,FRANCISCO LUIS,1314,0,2010,2246,4256
620110018,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5086,BELMIRA,Municipal,18480001,3,BUSTAMANTE,RUIZ,EDISON DE JESUS,1370,1,2010,2246,4256
620110018,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5086,BELMIRA,Municipal,,997,TARJETAS NO MARCADAS,,,33,0,2010,2246,4256
620110018,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5086,BELMIRA,Municipal,,998,VOTOS NULOS,,,75,0,2010,2246,4256
620110018,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5086,BELMIRA,Municipal,,999,VOTOS EN BLANCO,,,34,0,2010,2246,4256
620110019,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5088,BELLO,Municipal,18490002,2,LONDONO,ROLDAN,GERMAN ANTONIO,46580,0,152680,126573,279253
620110019,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5088,BELLO,Municipal,,997,TARJETAS NO MARCADAS,,,13712,0,152680,126573,279253
620110019,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5088,BELLO,Municipal,,998,VOTOS NULOS,,,3752,0,152680,126573,279253
620110019,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5088,BELLO,Municipal,,999,VOTOS EN BLANCO,,,60931,0,152680,126573,279253
620110020,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5091,BETANIA,Municipal,18480001,1,MONTOYA,ALZATE,JUAN CARLOS,2596,1,3706,4287,7993
620110020,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5091,BETANIA,Municipal,20050002,2,SANCHEZ,SANCHEZ,JOHAN ALBEIRO,2324,0,3706,4287,7993
620110020,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5091,BETANIA,Municipal,,997,TARJETAS NO MARCADAS,,,90,0,3706,4287,7993
620110020,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5091,BETANIA,Municipal,,998,VOTOS NULOS,,,42,0,3706,4287,7993
620110020,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5091,BETANIA,Municipal,,999,VOTOS EN BLANCO,,,32,0,3706,4287,7993
620110021,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5093,BETULIA,Municipal,18480001,1,CORREA,SEPULVEDA,RUBIEL,2909,0,5738,6494,12232
620110021,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5093,BETULIA,Municipal,20030001,2,VELEZ,YEPES,LEON DARIO,3110,1,5738,6494,12232
620110021,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5093,BETULIA,Municipal,,997,TARJETAS NO MARCADAS,,,252,0,5738,6494,12232
620110021,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5093,BETULIA,Municipal,,998,VOTOS NULOS,,,180,0,5738,6494,12232
620110021,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5093,BETULIA,Municipal,,999,VOTOS EN BLANCO,,,79,0,5738,6494,12232
620110022,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Municipal,20030001,1,PENA,LOPERA,CARLOS GUILLERMO,439,0,10866,11319,22185
620110022,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Municipal,20090002,2,MUNOZ,BETANCUR,CARLOS ALBERTO,136,0,10866,11319,22185
620110022,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Municipal,18490002,3,GONZALEZ,PUERTA,JUAN DIEGO,2875,0,10866,11319,22185
620110022,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Municipal,20110001,4,ACEVEDO,VARGAS,LEON DARIO,3205,0,10866,11319,22185
620110022,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Municipal,20050002,5,MORENO,VARGAS,LUIS BERNARDO,4561,1,10866,11319,22185
620110022,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Municipal,,997,TARJETAS NO MARCADAS,,,240,0,10866,11319,22185
620110022,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Municipal,,998,VOTOS NULOS,,,338,0,10866,11319,22185
620110022,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Municipal,,999,VOTOS EN BLANCO,,,167,0,10866,11319,22185
620110023,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5107,BRICENO,Municipal,19910006,1,ARENAS,CHAVARRIA,OMAR FERNANDO,1472,1,2579,3289,5868
620110023,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5107,BRICENO,Municipal,18490002,2,AGUDELO,ARENAS,HERNAN DARIO,415,0,2579,3289,5868
620110023,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5107,BRICENO,Municipal,18480001,3,AGUDELO,TORRES,JOSE DANILO,1308,0,2579,3289,5868
620110023,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5107,BRICENO,Municipal,,997,TARJETAS NO MARCADAS,,,59,0,2579,3289,5868
620110023,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5107,BRICENO,Municipal,,998,VOTOS NULOS,,,74,0,2579,3289,5868
620110023,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5107,BRICENO,Municipal,,999,VOTOS EN BLANCO,,,14,0,2579,3289,5868
620110024,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5113,BURITICA,Municipal,18480001,1,VARELA,RAMIREZ,CARLOS MARIO,2136,1,3008,3223,6231
620110024,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5113,BURITICA,Municipal,18490002,2,CASTANO,USUGA,HUMBERTO ANTONIO,2003,0,3008,3223,6231
620110024,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5113,BURITICA,Municipal,,997,TARJETAS NO MARCADAS,,,55,0,3008,3223,6231
620110024,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5113,BURITICA,Municipal,,998,VOTOS NULOS,,,49,0,3008,3223,6231
620110024,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5113,BURITICA,Municipal,,999,VOTOS EN BLANCO,,,23,0,3008,3223,6231
620110025,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5120,CACERES,Municipal,18480001,1,PACHECO,JULIO,BENITO ANTONIO,3732,1,8634,9790,18424
620110025,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5120,CACERES,Municipal,20050002,2,BERRIO,BERRIO,JOSE MERCEDES,2671,0,8634,9790,18424
620110025,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5120,CACERES,Municipal,20030001,3,ORTEGA,SUAREZ,DOMINGO MANUEL,1173,0,8634,9790,18424
620110025,2011,Alcaldía,Octubre 30,5,ANTIOQUIA,5120,CACERES,Municipal,20090002,4,RODRIGUEZ,VALDES,ABELARDO DE JESUS,160,0,8634,9790,18424
